139;169;229;145;land;false;mountain;1
140;202;237;104;land;false;forest;1
141;245;189;176;land;false;mountain;1
142;124;252;171;land;false;hills;1
143;96;235;205;land;false;mountain;1
144;67;200;248;land;false;forest;1
145;168;174;187;land;true;desert;1
146;207;88;207;land;true;desert;1
147;152;133;254;land;true;jungle;1
148;247;216;225;land;true;desert;1
149;239;233;164;land;false;mountain;1
150;245;169;180;land;true;jungle;1
151;204;117;237;land;true;jungle;1
152;150;193;196;land;true;jungle;1
153;179;204;252;land;false;forest;1
154;103;199;237;land;false;plains;1
155;242;87;223;land;true;plains;1
156;178;216;156;land;false;plains;1
157;112;240;246;land;false;mountain;1
158;194;235;209;land;false;plains;1
159;106;170;254;land;false;forest;1
160;162;199;194;land;false;mountain;1
161;192;200;172;land;false;mountain;1
162;238;245;181;land;false;desert;1
163;239;185;230;land;false;hills;1
164;179;199;123;land;false;mountain;1
165;248;251;254;land;true;hills;1
166;53;241;253;land;false;jungle;1
167;194;143;191;land;false;mountain;1
168;147;103;252;land;false;desert;1
169;159;197;236;land;false;plains;1
170;202;232;240;land;false;mountain;1
171;221;172;217;land;false;hills;1
172;199;249;160;land;false;forest;1
173;212;124;188;land;false;forest;1
174;71;217;216;land;false;hills;1
175;49;241;232;land;false;hills;1
176;133;154;243;land;false;forest;1
177;63;248;251;land;false;plains;1
178;192;220;205;land;false;desert;1
179;243;117;167;land;false;forest;1
180;233;220;173;land;true;jungle;1
181;155;220;162;land;false;plains;1
182;247;136;199;land;false;plains;1
183;237;180;93;land;false;mountain;1
184;207;234;163;land;false;jungle;1
185;192;178;188;land;false;mountain;1
186;202;230;110;land;false;plains;1
187;8;243;252;land;false;plains;1
188;175;211;202;land;false;forest;1
189;45;249;214;land;false;mountain;1
190;156;181;183;land;false;hills;1
191;163;167;237;land;false;desert;1
192;174;238;122;land;false;jungle;1
193;207;243;127;land;true;plains;1
194;174;241;231;land;false;forest;1
195;241;83;241;land;true;hills;1
196;242;224;203;land;false;desert;1
197;157;181;250;land;false;forest;1
198;159;240;205;land;false;hills;1
199;166;196;253;land;false;forest;1
200;178;203;206;land;false;hills;1
201;214;152;180;land;false;plains;1
202;183;202;126;land;false;plains;1
203;250;234;242;land;true;forest;1
204;227;187;217;land;true;mountain;1
205;202;215;195;land;true;plains;1
206;226;139;162;land;false;plains;1
207;147;177;183;land;false;forest;1
208;206;138;234;land;true;plains;1
209;213;202;153;land;true;mountain;1
210;167;201;214;land;false;hills;1
211;194;222;136;land;true;jungle;1
212;141;244;117;land;false;mountain;1
213;232;215;183;land;false;mountain;1
214;212;55;246;land;false;hills;1
215;248;246;86;land;false;hills;1
216;171;127;246;land;false;plains;1
217;241;243;69;land;true;plains;1
218;231;156;125;land;false;jungle;1
219;147;139;222;land;false;hills;1
220;251;58;233;land;false;plains;1
221;143;211;188;land;false;desert;1
222;189;235;104;land;false;plains;1
223;192;156;220;land;false;plains;1
224;206;216;113;land;false;mountain;1
225;195;209;107;land;false;forest;1
226;187;226;144;land;false;forest;1
227;131;167;214;land;false;mountain;1
228;252;192;225;land;false;hills;1
229;150;142;252;land;true;plains;1
230;196;127;221;land;true;jungle;1
231;217;214;192;land;false;hills;1
232;170;248;218;land;false;forest;1
233;251;203;217;land;false;desert;1
234;168;254;223;land;false;plains;1
235;121;217;238;land;false;plains;1
236;243;127;161;land;true;plains;1
237;168;214;195;land;false;desert;1
238;251;216;56;land;false;desert;1
239;194;76;251;land;false;plains;1
240;138;204;175;land;false;hills;1
241;201;118;212;land;false;desert;1
242;131;238;231;land;false;forest;1
243;200;143;168;land;false;hills;1
244;187;161;212;land;false;forest;1
245;223;170;207;land;false;desert;1
246;143;251;157;land;false;mountain;1
247;182;175;233;land;true;plains;1
248;40;254;210;land;false;forest;1
249;240;117;205;land;false;hills;1
250;248;54;207;land;false;plains;1
251;119;227;197;land;true;jungle;1
252;234;211;235;land;true;forest;1
253;183;233;240;land;false;mountain;1
254;253;160;210;land;true;mountain;1
255;95;252;162;land;true;desert;1
256;226;89;219;land;false;plains;1
257;217;65;224;land;false;plains;1
258;184;154;213;land;true;jungle;1
259;183;219;120;land;false;plains;1
260;243;200;199;land;false;desert;1
261;248;123;246;land;false;mountain;1
262;192;224;218;land;false;mountain;1
263;215;228;131;land;false;marsh;1
264;232;162;112;land;false;desert;1
265;228;197;77;land;false;hills;1
266;90;208;220;land;true;plains;1
267;222;249;168;land;false;forest;1
268;223;146;246;land;true;plains;1
269;230;124;232;land;true;jungle;1
270;158;179;164;land;false;desert;1
271;251;204;91;land;false;plains;1
272;143;253;130;land;true;hills;1
273;132;215;248;land;false;forest;1
274;166;175;236;land;false;mountain;1
275;83;219;230;land;true;plains;1
276;195;204;164;land;true;jungle;1
277;176;172;246;land;false;mountain;1
278;248;245;228;land;false;mountain;1
279;225;160;198;land;false;plains;1
280;230;240;60;land;false;forest;1
281;166;183;162;land;false;plains;1
282;150;241;161;land;true;desert;1
283;175;250;103;land;false;mountain;1
284;112;201;214;land;false;plains;1
285;130;210;195;land;true;jungle;1
286;171;239;106;land;false;plains;1
287;137;114;251;land;false;plains;1
288;243;195;148;land;false;plains;1
289;113;217;215;land;false;hills;1
290;241;252;118;land;false;plains;1
291;162;242;188;land;false;jungle;1
292;215;95;195;land;false;desert;1
293;241;217;105;land;true;jungle;1
294;250;190;144;land;false;plains;1
295;145;198;244;land;false;desert;1
296;227;198;160;land;false;desert;1
297;237;191;114;land;false;desert;1
298;229;173;173;land;false;desert;1
299;137;229;201;land;false;plains;1
300;125;243;159;land;false;hills;1
301;205;241;96;land;false;hills;1
302;161;199;155;land;false;mountain;1
303;230;229;89;land;false;plains;1
304;145;247;192;land;true;forest;1
305;205;210;193;land;false;mountain;1
306;212;216;233;land;true;plains;1
307;111;175;237;land;false;mountain;1
308;173;239;102;land;false;desert;1
309;233;211;213;land;false;mountain;1
310;132;198;231;land;false;mountain;1
311;194;196;155;land;false;plains;1
312;180;149;185;land;true;jungle;1
313;248;181;158;land;false;forest;1
314;208;174;188;land;true;mountain;1
315;210;222;95;land;false;hills;1
316;110;245;198;land;false;mountain;1
317;135;228;139;land;true;plains;1
318;185;198;172;land;false;plains;1
319;197;243;153;land;false;hills;1
320;211;248;54;land;false;desert;1
321;158;231;194;land;false;plains;1
322;176;216;169;land;false;mountain;1
323;234;181;175;land;false;desert;1
324;127;247;193;land;false;plains;1
325;250;151;153;land;true;jungle;1
326;252;227;35;land;false;mountain;1
327;90;199;230;land;false;mountain;1
328;171;179;173;land;false;desert;1
329;213;124;188;land;false;desert;1
330;203;169;214;land;true;jungle;1
331;164;218;129;land;false;plains;1
332;103;189;225;land;false;desert;1
333;242;124;187;land;false;hills;1
334;143;235;241;land;true;plains;1
335;228;83;218;land;false;plains;1
336;107;197;201;land;false;desert;1
337;106;231;171;land;true;hills;1
338;198;190;246;land;false;mountain;1
339;44;228;238;land;false;hills;1
340;198;184;155;land;false;plains;1
341;146;212;164;land;true;mountain;1
342;244;129;214;land;true;forest;1
343;223;229;223;land;false;plains;1
344;249;166;157;land;false;hills;1
345;96;231;196;land;false;forest;1
346;246;6;254;land;false;hills;1
347;246;225;136;land;true;plains;1
348;144;198;198;land;false;forest;1
349;236;214;195;land;false;jungle;1
350;144;191;231;land;false;hills;1
351;149;125;245;land;false;desert;1
352;160;105;236;land;false;plains;1
353;158;161;201;land;false;desert;1
354;199;251;155;land;false;forest;1
355;122;187;250;land;false;forest;1
356;234;228;248;land;true;plains;1
357;166;249;235;land;true;hills;1
358;212;131;228;land;false;mountain;1
359;251;184;243;land;true;mountain;1
360;191;117;254;land;false;hills;1
361;206;220;135;land;false;plains;1
362;175;162;190;land;true;plains;1
363;160;204;241;land;false;mountain;1
364;249;58;220;land;false;desert;1
365;207;189;197;land;false;plains;1
366;172;220;249;land;false;plains;1
367;108;246;221;land;false;hills;1
368;101;177;230;land;false;forest;1
369;249;196;92;land;true;plains;1
370;212;130;241;land;false;mountain;1
371;228;254;38;land;false;jungle;1
372;194;242;218;land;false;forest;1
373;211;234;212;land;false;forest;1
374;187;235;142;land;true;plains;1
375;245;237;74;land;false;mountain;1
376;225;74;241;land;false;hills;1
377;121;205;248;land;true;desert;1
378;225;182;218;land;true;desert;1
379;250;185;118;land;false;plains;1
380;240;88;208;land;false;forest;1
381;194;133;248;land;false;forest;1
382;254;81;188;land;false;plains;1
383;245;139;212;land;false;plains;1
384;215;171;209;land;false;plains;1
385;169;226;155;land;false;hills;1
386;251;200;202;land;false;plains;1
387;211;201;174;land;false;forest;1
388;194;248;97;land;false;forest;1
389;242;248;224;land;false;hills;1
390;185;254;170;land;false;plains;1
391;175;148;227;land;false;plains;1
392;250;180;217;land;false;forest;1
393;251;165;229;land;false;plains;1
394;220;48;253;land;false;plains;1
395;215;84;209;land;true;forest;1
396;239;236;115;land;false;mountain;1
397;239;150;236;land;false;mountain;1
398;252;170;197;land;false;desert;1
399;128;223;245;land;false;plains;1
400;239;96;209;land;false;plains;1
401;163;173;173;land;false;mountain;1
402;203;92;247;land;false;plains;1
403;77;241;235;land;true;jungle;1
404;246;209;136;land;false;forest;1
405;157;216;190;land;false;plains;1
406;127;218;157;land;false;jungle;1
407;131;246;141;land;false;mountain;1
408;246;249;118;land;false;desert;1
409;180;204;154;land;false;desert;1
410;149;254;132;land;false;hills;1
411;195;245;192;land;false;plains;1
412;151;143;245;land;false;plains;1
413;201;239;223;land;false;forest;1
414;202;117;209;land;true;jungle;1
415;242;234;158;land;false;plains;1
416;181;254;119;land;false;hills;1
417;186;113;224;land;false;desert;1
418;70;241;196;land;false;mountain;1
419;127;252;245;land;false;plains;1
420;145;136;235;land;false;jungle;1
421;221;223;142;land;false;plains;1
422;229;83;221;land;false;mountain;1
423;194;241;149;land;false;jungle;1
424;219;224;61;land;false;hills;1
425;153;205;235;land;false;forest;1
426;243;78;193;land;false;forest;1
427;231;237;250;land;false;jungle;1
428;234;242;241;land;true;plains;1
429;247;139;216;land;false;hills;1
430;119;240;213;land;false;plains;1
431;229;221;173;land;false;desert;1
432;131;223;170;land;false;plains;1
433;196;166;186;land;true;desert;1
434;171;208;173;land;false;forest;1
435;201;120;217;land;true;plains;1
436;179;253;196;land;false;plains;1
437;115;248;142;land;false;mountain;1
438;212;151;228;land;false;desert;1
439;218;85;207;land;false;mountain;1
440;190;113;254;land;false;hills;1
441;210;239;191;land;false;forest;1
442;176;254;161;land;false;forest;1
443;144;248;141;land;false;desert;1
444;107;202;239;land;true;jungle;1
445;165;128;219;land;false;hills;1
446;221;248;248;land;false;forest;1
447;240;94;170;land;false;hills;1
448;125;132;247;land;false;mountain;1
449;135;252;221;land;false;jungle;1
450;228;81;229;land;false;jungle;1
451;254;178;203;land;false;hills;1
452;226;170;137;land;false;desert;1
453;114;197;229;land;true;plains;1
454;186;222;135;land;false;mountain;1
455;238;136;166;land;false;plains;1
456;246;247;179;land;false;desert;1
457;253;41;218;land;false;hills;1
458;241;251;121;land;false;plains;1
459;224;241;64;land;false;plains;1
460;218;195;232;land;false;plains;1
461;243;192;209;land;false;mountain;1
462;224;79;214;land;false;forest;1
463;196;53;254;land;false;jungle;1
464;178;109;247;land;false;desert;1
465;162;218;180;land;false;forest;1
466;155;238;112;land;false;mountain;1
467;253;65;215;land;false;jungle;1
468;148;214;208;land;false;plains;1
469;231;160;246;land;false;forest;1
470;108;216;194;land;false;mountain;1
471;215;247;161;land;false;forest;1
472;224;157;164;land;false;hills;1
473;248;64;227;land;false;plains;1
474;191;105;250;land;false;jungle;1
475;167;173;227;land;false;hills;1
476;209;221;103;land;false;mountain;1
477;254;156;235;land;false;mountain;1
478;114;207;208;land;false;forest;1
479;184;247;248;land;false;hills;1
480;244;187;204;land;false;desert;1
481;239;242;133;land;false;plains;1
482;238;227;225;land;false;plains;1
483;241;153;134;land;false;plains;1
484;98;183;250;land;false;forest;1
485;209;159;217;land;true;desert;1
486;123;199;202;land;false;mountain;1
487;190;250;168;land;false;plains;1
488;138;227;158;land;false;desert;1
489;123;211;248;land;true;forest;1
490;139;183;189;land;true;hills;1
491;124;207;222;land;false;mountain;1
492;237;195;138;land;false;mountain;1
493;218;103;215;land;false;plains;1
494;139;156;229;land;true;desert;1
495;196;251;58;land;false;forest;1
496;64;236;249;land;false;forest;1
497;158;134;242;land;false;forest;1
498;208;165;229;land;false;hills;1
499;172;247;201;land;false;mountain;1
500;209;210;242;land;false;hills;1
501;145;137;236;land;true;jungle;1
502;88;247;170;land;false;hills;1
503;199;223;83;land;false;forest;1
504;213;170;121;land;false;desert;1
505;169;113;234;land;false;plains;1
506;155;253;237;land;true;plains;1
507;155;219;154;land;false;plains;1
508;224;185;177;land;true;jungle;1
509;237;128;240;land;true;hills;1
510;226;237;200;land;false;plains;1
511;60;245;252;land;false;plains;1
512;220;122;163;land;false;hills;1
513;180;162;254;land;false;plains;1
514;247;190;144;land;false;plains;1
515;181;171;181;land;false;plains;1
516;246;157;158;land;false;plains;1
517;129;203;172;land;false;mountain;1
518;252;126;157;land;true;plains;1
519;191;214;190;land;true;plains;1
520;70;241;228;land;false;hills;1
521;203;134;232;land;false;desert;1
522;213;219;240;land;false;hills;1
523;232;217;170;land;true;mountain;1
524;149;217;204;land;false;plains;1
525;140;236;237;land;true;plains;1
526;185;241;100;land;false;hills;1
527;175;162;201;land;true;plains;1
528;183;139;252;land;false;desert;1
529;28;223;251;land;false;desert;1
530;98;253;155;land;true;forest;1
531;123;192;204;land;false;forest;1
532;148;192;188;land;false;plains;1
533;250;100;243;land;true;hills;1
534;167;157;222;land;false;desert;1
535;252;121;137;land;false;mountain;1
536;236;97;168;land;false;plains;1
537;175;186;140;land;false;hills;1
538;240;254;85;land;false;hills;1
539;150;196;253;land;false;hills;1
540;185;148;207;land;false;hills;1
541;247;110;220;land;false;mountain;1
542;254;171;109;land;false;desert;1
543;75;225;222;land;false;hills;1
544;232;127;229;land;false;mountain;1
545;190;245;146;land;true;plains;1
546;242;93;220;land;false;mountain;1
547;191;206;104;land;false;forest;1
548;166;179;199;land;false;plains;1
549;173;233;95;land;true;plains;1
550;184;201;202;land;false;hills;1
551;166;115;251;land;false;plains;1
552;181;180;232;land;false;plains;1
553;227;145;200;land;true;plains;1
554;218;191;147;land;true;jungle;1
555;243;180;80;land;true;plains;1
556;179;217;229;land;true;mountain;1
557;205;221;226;land;true;mountain;1
558;215;109;179;land;false;forest;1
559;220;197;254;land;false;forest;1
560;247;151;243;land;false;mountain;1
561;209;248;103;land;true;forest;1
562;89;242;184;land;true;mountain;1
563;182;120;200;land;false;mountain;1
564;171;208;213;land;false;hills;1
565;197;128;215;land;false;plains;1
566;143;210;188;land;true;plains;1
567;202;192;157;land;false;plains;1
568;232;222;224;land;false;mountain;1
569;146;243;157;land;false;mountain;1
570;208;159;171;land;false;forest;1
571;246;107;215;land;false;plains;1
572;92;206;242;land;false;forest;1
573;228;199;219;land;false;plains;1
574;224;75;254;land;false;plains;1
575;229;168;178;land;false;plains;1
576;126;190;186;land;false;desert;1
577;248;62;250;land;true;plains;1
578;251;247;86;land;false;hills;1
579;231;67;215;land;false;hills;1
580;163;237;228;land;false;plains;1
581;213;207;238;land;true;plains;1
582;252;172;117;land;false;plains;1
583;188;121;246;land;false;mountain;1
584;132;185;205;land;false;forest;1
585;237;215;236;land;false;desert;1
586;72;205;242;land;false;hills;1
587;205;237;145;land;false;desert;1
588;91;219;221;land;true;plains;1
589;131;239;215;land;false;plains;1
590;160;230;186;land;false;plains;1
591;236;246;134;land;false;plains;1
592;254;154;188;land;false;mountain;1
593;195;171;167;land;false;mountain;1
594;94;211;250;land;true;jungle;1
595;225;129;230;land;false;mountain;1
596;239;149;216;land;false;plains;1
597;220;169;198;land;false;plains;1
598;232;232;139;land;false;plains;1
599;97;214;239;land;false;mountain;1
600;248;61;200;land;true;plains;1
601;136;209;167;land;false;mountain;1
602;192;233;133;land;false;plains;1
603;113;205;253;land;false;mountain;1
604;223;150;199;land;false;plains;1
605;53;236;212;land;false;desert;1
606;202;199;171;land;true;forest;1
607;77;221;221;land;false;plains;1
608;190;107;208;land;false;plains;1
609;84;213;207;land;false;hills;1
610;186;246;205;land;false;plains;1
611;239;120;203;land;false;mountain;1
612;137;226;234;land;false;hills;1
613;125;206;183;land;false;plains;1
614;209;253;246;land;false;desert;1
615;135;242;149;land;false;hills;1
616;179;217;199;land;false;mountain;1
617;231;217;148;land;false;desert;1
618;102;250;156;land;true;plains;1
619;216;219;143;land;false;mountain;1
620;236;128;225;land;false;plains;1
621;249;130;235;land;false;plains;1
622;237;184;91;land;true;plains;1
623;219;220;124;land;false;hills;1
624;179;226;192;land;false;desert;1
625;228;132;149;land;true;hills;1
626;206;234;135;land;false;desert;1
627;248;246;38;land;false;mountain;1
628;177;112;229;land;false;plains;1
629;215;156;173;land;false;plains;1
630;194;207;159;land;false;mountain;1
631;232;156;238;land;false;desert;1
632;225;233;74;land;false;mountain;1
633;177;234;252;land;false;forest;1
634;160;237;218;land;false;plains;1
635;176;106;244;land;true;jungle;1
636;160;250;230;land;false;plains;1
637;155;210;139;land;false;plains;1
638;214;220;75;land;false;forest;1
639;215;221;176;land;false;plains;1
640;95;224;245;land;true;plains;1
641;204;241;65;land;false;mountain;1
642;184;125;242;land;false;hills;1
643;130;155;234;land;false;forest;1
644;225;254;167;land;false;forest;1
645;231;231;181;land;false;mountain;1
646;170;178;162;land;false;forest;1
647;249;123;176;land;false;forest;1
648;243;101;158;land;false;plains;1
649;189;234;185;land;false;hills;1
650;196;173;146;land;false;plains;1
651;253;70;189;land;false;plains;1
652;177;107;244;land;false;forest;1
653;208;113;252;land;true;mountain;1
654;167;186;198;land;true;plains;1
655;163;249;134;land;false;jungle;1
656;184;163;206;land;true;jungle;1
657;197;201;111;land;false;plains;1
658;208;201;180;land;false;hills;1
659;186;198;137;land;true;plains;1
660;202;108;235;land;false;forest;1
661;182;157;235;land;true;plains;1
662;149;194;190;land;false;desert;1
663;226;152;181;land;false;desert;1
664;242;221;198;land;false;mountain;1
665;223;183;151;land;false;hills;1
666;163;241;193;land;false;plains;1
667;177;229;169;land;true;plains;1
668;213;186;106;land;false;hills;1
669;207;244;108;land;false;mountain;1
670;150;249;202;land;false;hills;1
671;210;191;169;land;false;forest;1
672;208;136;188;land;false;hills;1
673;184;153;185;land;false;mountain;1
674;177;210;238;land;false;forest;1
675;119;156;252;land;false;plains;1
676;223;53;231;land;false;forest;1
677;82;212;254;land;false;forest;1
678;254;235;20;land;true;mountain;1
679;159;121;239;land;false;plains;1
680;187;211;244;land;false;mountain;1
681;191;218;103;land;true;jungle;1
682;213;181;111;land;false;plains;1
683;152;243;225;land;false;forest;1
684;226;166;180;land;false;plains;1
685;181;240;210;land;false;mountain;1
686;241;91;207;land;false;mountain;1
687;190;169;167;land;false;mountain;1
688;223;249;214;land;false;forest;1
689;53;254;250;land;false;plains;1
690;176;234;233;land;true;plains;1
691;196;160;170;land;false;plains;1
692;165;176;237;land;false;mountain;1
693;218;172;186;land;false;mountain;1
694;170;201;173;land;false;forest;1
695;216;159;143;land;false;plains;1
696;189;251;75;land;false;mountain;1
697;231;241;230;land;false;hills;1
698;251;248;238;land;true;jungle;1
699;206;243;130;land;false;mountain;1
700;199;213;158;land;true;plains;1
701;85;252;214;land;false;desert;1
702;193;250;119;land;false;mountain;1
703;227;93;181;land;false;forest;1
704;188;217;178;land;false;mountain;1
705;230;98;187;land;false;forest;1
706;217;250;162;land;false;mountain;1
707;225;82;254;land;false;jungle;1
708;146;236;253;land;false;plains;1
709;183;159;207;land;false;hills;1
710;202;237;124;land;false;plains;1
711;213;221;79;land;true;mountain;1
712;143;233;182;land;false;plains;1
713;191;133;246;land;false;plains;1
714;246;179;236;land;false;plains;1
715;219;154;207;land;false;plains;1
716;193;155;222;land;false;plains;1
717;238;236;236;land;false;hills;1
718;233;237;176;land;false;mountain;1
719;254;185;96;land;false;hills;1
720;250;110;202;land;true;hills;1
721;182;204;168;land;false;forest;1
722;179;191;229;land;false;mountain;1
723;251;248;225;land;true;plains;1
724;197;243;112;land;false;hills;1
725;195;216;173;land;false;mountain;1
726;244;161;135;land;false;desert;1
727;235;178;220;land;true;forest;1
728;147;173;183;land;true;jungle;1
729;153;193;210;land;false;desert;1
730;173;198;146;land;false;plains;1
731;240;228;107;land;false;forest;1
732;225;202;245;land;false;mountain;1
733;148;197;234;land;false;forest;1
734;243;159;175;land;false;mountain;1
735;246;163;99;land;false;hills;1
736;193;191;203;land;false;desert;1
737;199;163;178;land;false;plains;1
738;65;230;218;land;false;forest;1
739;171;102;242;land;false;forest;1
740;168;239;212;land;true;mountain;1
741;227;220;99;land;false;plains;1
742;99;243;252;land;false;plains;1
743;161;151;218;land;false;plains;1
744;190;242;252;land;false;jungle;1
745;223;225;204;land;false;desert;1
746;143;232;159;land;false;hills;1
747;215;180;133;land;false;plains;1
748;239;157;232;land;false;mountain;1
749;166;211;175;land;true;mountain;1
750;252;87;200;land;false;forest;1
751;202;205;208;land;false;hills;1
752;181;251;189;land;false;plains;1
753;230;104;192;land;false;plains;1
754;186;136;223;land;false;mountain;1
755;194;153;209;land;true;jungle;1
756;138;253;124;land;true;desert;1
757;200;198;127;land;false;mountain;1
758;248;161;214;land;true;plains;1
759;254;164;90;land;false;forest;1
760;242;201;251;land;false;plains;1
761;200;222;93;land;false;plains;1
762;248;229;205;land;false;mountain;1
763;213;229;225;land;true;plains;1
764;83;231;211;land;false;hills;1
765;179;244;98;land;true;jungle;1
766;188;240;152;land;false;mountain;1
767;100;239;240;land;true;desert;1
768;239;249;22;land;false;forest;1
769;227;134;140;land;true;hills;1
770;228;240;93;land;false;plains;1
771;217;159;148;land;false;forest;1
772;167;196;169;land;false;forest;1
773;193;204;236;land;false;hills;1
774;112;224;194;land;false;hills;1
775;236;138;190;land;false;hills;1
776;254;90;254;land;true;forest;1
777;193;165;221;land;true;jungle;1
778;243;74;249;land;false;mountain;1
779;146;248;228;land;false;mountain;1
780;193;107;240;land;false;plains;1
781;165;145;224;land;true;jungle;1
782;116;197;232;land;false;mountain;1
783;212;146;161;land;false;mountain;1
784;213;196;189;land;false;plains;1
785;88;240;211;land;false;plains;1
786;74;234;231;land;false;forest;1
787;68;196;248;land;false;forest;1
788;187;195;173;land;false;desert;1
789;174;159;211;land;false;plains;1
790;232;122;172;land;false;hills;1
791;215;194;138;land;false;plains;1
792;207;116;246;land;true;desert;1
793;236;234;90;land;false;plains;1
794;164;247;192;land;false;mountain;1
795;58;249;195;land;false;desert;1
796;239;159;235;land;true;plains;1
797;232;164;244;land;false;mountain;1
798;127;225;241;land;false;plains;1
799;238;199;167;land;true;plains;1
800;191;192;131;land;true;jungle;1
801;236;237;170;land;false;plains;1
802;238;247;246;land;false;mountain;1
803;240;114;215;land;false;plains;1
804;152;187;236;land;false;plains;1
805;193;226;135;land;false;hills;1
806;176;247;201;land;false;mountain;1
807;178;254;126;land;false;plains;1
808;209;241;235;land;false;plains;1
809;212;229;101;land;false;forest;1
